Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges
0,0,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,89.4,1132.35
1,0,1,0,43,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),79.15,3566.6
1,0,0,0,41,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,51.35,2075.1
0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.0,153.05
0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.3,20.3
1,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.9,324.3
1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,19.9
1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.1,8086.4
0,0,1,0,69,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),64.15,4254.1
1,0,1,0,27,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),45.85,1246.4
0,0,0,1,14,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),59.8,824.85
1,0,0,0,19,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.0,865.85
0,0,1,0,18,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.95,1745.5
1,0,1,1,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,90.35,434.5
1,0,1,1,28,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),100.35,2799.0
0,0,0,0,30,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Credit card (automatic),74.65,2308.6
0,1,0,0,71,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),104.05,7413.55
1,0,0,0,1,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,53.95,53.95
1,0,1,1,71,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,1,Electronic check,97.2,6910.3
0,0,1,1,32,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),62.45,2045.55
0,1,0,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),75.5,5212.65
1,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.25,55.25
1,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.0,71.0
0,1,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,48.75,179.85
1,1,1,0,43,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,94.3,3953.15
1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.3,6719.9
1,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.95,8196.4
1,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.4,306.6
0,0,0,0,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.6,605.25
1,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.1,95.1
0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,18.85,18.85
1,1,0,0,14,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,1273.3
1,1,1,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.1,3021.6
1,0,1,1,40,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.2,3292.3
1,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.05,7171.7
1,0,1,1,69,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,1,Mailed check,92.15,6480.9
1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,20.6
0,0,0,1,10,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,411.45
1,0,1,0,55,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),57.55,3046.4
1,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.15,7856.0
1,1,1,0,66,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.5,6822.15
0,0,0,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.9,497.3
0,0,1,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,220.8
1,0,0,0,1,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,29.15,29.15
1,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1153.25
1,0,1,0,45,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),107.75,4882.8
0,0,1,0,10,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),67.8,653.15
0,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,116.0,8182.85
0,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.05,85.05
0,0,0,0,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.7,826.1
0,0,0,0,45,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),81.65,3618.7
0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.75,44.75
1,0,0,0,31,1,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,71.05,2168.15
1,0,1,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.35,938.95
0,0,0,0,57,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),87.55,4884.85
1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.25,74.25
0,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,75.8,160.75
1,0,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,323.25
1,1,1,0,67,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.65,6079.0
0,1,0,0,42,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.75,4323.45
0,0,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),26.0,2006.95
1,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.85,1539.75
1,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.85,724.65
